total_fitness,current_fitness,previous_fitness,live_enemies_count,dead_enemies_count,token,created_at
0.4458527,0.4345215,0.01133114,25,37,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI0OTMsImp0aSI6IjVkYzZmMTFmLWNlMmEtNDk4My05M2Y1LTNmMzI2YmYyMzExMyJ9.,2023-08-16 16:18:27 UTC
0.4517139,0.4382312,0.01348267,25,44,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI0OTMsImp0aSI6IjVkYzZmMTFmLWNlMmEtNDk4My05M2Y1LTNmMzI2YmYyMzExMyJ9.,2023-08-16 16:18:32 UTC
0.4305205,0.4155296,0.01499084,25,49,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI0OTMsImp0aSI6IjVkYzZmMTFmLWNlMmEtNDk4My05M2Y1LTNmMzI2YmYyMzExMyJ9.,2023-08-16 16:18:37 UTC
0.4475542,0.4310456,0.01650863,25,54,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI0OTMsImp0aSI6IjVkYzZmMTFmLWNlMmEtNDk4My05M2Y1LTNmMzI2YmYyMzExMyJ9.,2023-08-16 16:18:42 UTC
0.6347033,0.6173297,0.0173736,38,57,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI0OTMsImp0aSI6IjVkYzZmMTFmLWNlMmEtNDk4My05M2Y1LTNmMzI2YmYyMzExMyJ9.,2023-08-16 16:18:47 UTC
0.7206384,0.7029514,0.017687,38,58,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI0OTMsImp0aSI6IjVkYzZmMTFmLWNlMmEtNDk4My05M2Y1LTNmMzI2YmYyMzExMyJ9.,2023-08-16 16:18:52 UTC
0.7753302,0.7563794,0.01895082,38,62,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI0OTMsImp0aSI6IjVkYzZmMTFmLWNlMmEtNDk4My05M2Y1LTNmMzI2YmYyMzExMyJ9.,2023-08-16 16:18:57 UTC
0.4980371,0.4765203,0.02151674,38,70,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI0OTMsImp0aSI6IjVkYzZmMTFmLWNlMmEtNDk4My05M2Y1LTNmMzI2YmYyMzExMyJ9.,2023-08-16 16:19:02 UTC
0.7841001,0.7625833,0.02151674,61,70,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI0OTMsImp0aSI6IjVkYzZmMTFmLWNlMmEtNDk4My05M2Y1LTNmMzI2YmYyMzExMyJ9.,2023-08-16 16:19:07 UTC
0.05201403,0.05201403,0.0,3,0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:25:17 UTC
0.06452707,0.06421391,0.0003131625,3,1,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:25:22 UTC
0.05783887,0.05666528,0.001173595,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:25:27 UTC
0.04569258,0.04451898,0.001173595,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:25:32 UTC
0.05169282,0.05051923,0.001173595,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:25:37 UTC
0.05895494,0.05746009,0.001494852,3,5,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:25:42 UTC
0.04857213,0.04707728,0.001494852,3,5,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:25:47 UTC
0.05956845,0.05779849,0.001769966,3,6,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:25:52 UTC
0.06265332,0.06055963,0.002093688,3,7,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:25:57 UTC
0.06117943,0.05884096,0.002338468,4,8,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:26:02 UTC
0.09628576,0.09335345,0.002932307,5,10,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:26:07 UTC
0.1208072,0.1175852,0.00322199,6,11,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:26:12 UTC
0.1438674,0.1400532,0.003814211,7,13,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:26:17 UTC
0.1784561,0.1737269,0.004729168,9,16,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:26:22 UTC
0.2175547,0.2115707,0.005983999,11,20,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:26:27 UTC
0.2539564,0.2479724,0.005983999,14,20,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:26:32 UTC
0.3299728,0.3239888,0.005983999,18,20,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:26:37 UTC
0.3268221,0.3186922,0.00812994,18,27,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:26:42 UTC
0.2949931,0.2856034,0.009389751,18,31,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:26:47 UTC
0.4136915,0.4037029,0.009988567,25,33,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:26:52 UTC
0.4325078,0.420977,0.01153077,25,38,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:26:57 UTC
0.4327992,0.4197587,0.01304043,25,43,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:27:02 UTC
0.4374419,0.4222737,0.01516818,25,50,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:27:07 UTC
0.4541127,0.4368142,0.01729856,25,57,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:27:12 UTC
0.6814315,0.6626908,0.01874075,39,62,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:27:17 UTC
0.7023599,0.6812013,0.02115857,39,70,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:27:22 UTC
0.7000893,0.6767277,0.02336163,39,77,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:27:27 UTC
0.7020176,0.6761249,0.02589272,39,85,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:27:32 UTC
0.7222444,0.6940855,0.02815881,39,92,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:27:37 UTC
0.7066479,0.6766034,0.0300445,39,98,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:27:42 UTC
0.7090789,0.6768218,0.03225717,39,105,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:27:47 UTC
0.9327361,0.900151,0.03258513,72,106,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDI5MzQsImp0aSI6ImVlYzIzZTJhLTY4MTEtNGI5ZS04ZmY2LWE1MzU0OTk1MGM2MSJ9.,2023-08-16 16:27:52 UTC
0.05432067,0.05432067,0.0,3,0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:32:40 UTC
0.05894398,0.05894398,0.0,3,0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:32:44 UTC
0.065911,0.06560013,0.0003108708,3,1,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:32:49 UTC
0.06447756,0.06352762,0.0009499374,3,3,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:32:54 UTC
0.05266413,0.05171419,0.0009499374,3,3,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:32:59 UTC
0.05466961,0.05340789,0.001261722,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:33:04 UTC
0.06943446,0.06786852,0.001565939,4,5,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:33:09 UTC
0.1029924,0.1007804,0.00221204,5,7,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:33:14 UTC
0.1168985,0.1143711,0.002527361,6,8,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:33:19 UTC
0.1346985,0.1312549,0.003443635,7,11,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:33:24 UTC
0.1727518,0.1689816,0.003770217,9,12,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:33:29 UTC
0.2061306,0.2017576,0.004372939,11,14,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:33:34 UTC
0.2637642,0.259198,0.004566263,14,15,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:33:39 UTC
0.3007015,0.295827,0.004874452,14,16,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:33:44 UTC
0.2996704,0.294479,0.005191415,14,17,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:33:49 UTC
0.2804122,0.2727655,0.007646618,14,25,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:33:54 UTC
0.3427134,0.3335176,0.009195865,19,30,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:33:59 UTC
0.3408395,0.3304206,0.01041888,19,34,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:34:04 UTC
0.3821236,0.3710715,0.01105211,19,36,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:34:09 UTC
0.3830393,0.3711918,0.01184754,19,39,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:34:14 UTC
0.4004434,0.3878469,0.01259649,19,42,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:34:19 UTC
0.3633476,0.3495149,0.01383272,19,46,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:34:24 UTC
0.5004469,0.4866142,0.01383272,27,46,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:34:29 UTC
0.5265709,0.5112773,0.01529363,27,51,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:34:34 UTC
0.5110002,0.4931974,0.01780274,27,59,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:34:39 UTC
0.5284962,0.5087727,0.01972356,27,65,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:34:44 UTC
0.5339065,0.5129282,0.02097836,27,69,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:34:49 UTC
0.50858,0.4853658,0.02321414,27,76,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:34:54 UTC
0.7680302,0.7429265,0.02510372,43,82,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyMDM0MDMsImp0aSI6ImZhNDUyMGNjLTEyNjAtNDJiNS04Mzg2LWUyYjcyNTA2ODc4YyJ9.,2023-08-16 16:34:59 UTC
0.05061842,0.05061842,0.0,3,0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:26:00 UTC
0.05844322,0.05844322,0.0,3,0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:26:05 UTC
0.06469394,0.06437344,0.0003204974,3,1,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:26:10 UTC
0.05317528,0.05285478,0.0003204974,3,1,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:26:15 UTC
0.06313749,0.06249972,0.0006377725,3,2,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:26:20 UTC
0.05999373,0.0590497,0.0009440224,3,3,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:26:25 UTC
0.05356877,0.05262475,0.0009440224,3,3,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:26:30 UTC
0.04424439,0.04297626,0.001268132,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:26:35 UTC
0.06052048,0.05925234,0.001268132,4,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:26:40 UTC
0.07761353,0.0763454,0.001268132,5,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:26:45 UTC
0.1103641,0.109096,0.001268132,6,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:26:50 UTC
0.1323468,0.1304409,0.001905922,7,6,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:26:55 UTC
0.1580946,0.1555445,0.002550106,8,8,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:27:00 UTC
0.1775607,0.1737751,0.003785629,10,12,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:27:05 UTC
0.1869292,0.1828405,0.004088651,13,13,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:27:10 UTC
0.2394029,0.2353143,0.004088651,16,13,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:27:15 UTC
0.2628874,0.2584981,0.004389323,16,14,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:27:20 UTC
0.2808259,0.2761176,0.004708227,16,15,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:27:25 UTC
0.2737224,0.2683917,0.005330676,16,17,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:27:30 UTC
0.2647537,0.2581255,0.006628219,16,21,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:27:35 UTC
0.3766274,0.369112,0.007515408,21,24,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:27:40 UTC
0.3864807,0.377107,0.009373691,21,30,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:27:45 UTC
0.3865899,0.3759424,0.01064751,21,34,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:27:50 UTC
0.3909116,0.3783482,0.01256338,21,40,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:27:55 UTC
0.369523,0.3551008,0.01442218,21,46,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:28:00 UTC
0.5273133,0.5113004,0.01601284,31,51,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:28:05 UTC
0.5488193,0.5312683,0.01755103,31,56,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyNjc3NTMsImp0aSI6ImU0ODY5ZjAzLTJkOGUtNGRiOS04MGQ4LTMwY2Y2OTNmMDYyNiJ9.,2023-08-17 10:28:10 UTC
