total_fitness,current_fitness,previous_fitness,live_enemies_count,dead_enemies_count,token,created_at
0.115409,0.1118818,0.003527134,6,12,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTg4NzgsImp0aSI6ImY5Y2VkZjAzLWM1ZWMtNDg0NC1iZGJjLWNkOGU2MjY1ZGJhZCJ9.,2023-08-15 11:31:11 UTC
0.1385852,0.1345065,0.004078668,7,14,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTg4NzgsImp0aSI6ImY5Y2VkZjAzLWM1ZWMtNDg0NC1iZGJjLWNkOGU2MjY1ZGJhZCJ9.,2023-08-15 11:31:16 UTC
0.1729293,0.1685355,0.004393821,9,15,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTg4NzgsImp0aSI6ImY5Y2VkZjAzLWM1ZWMtNDg0NC1iZGJjLWNkOGU2MjY1ZGJhZCJ9.,2023-08-15 11:31:21 UTC
0.2152598,0.2096435,0.005616298,11,19,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTg4NzgsImp0aSI6ImY5Y2VkZjAzLWM1ZWMtNDg0NC1iZGJjLWNkOGU2MjY1ZGJhZCJ9.,2023-08-15 11:31:26 UTC
0.25037,0.2441519,0.006218152,14,21,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTg4NzgsImp0aSI6ImY5Y2VkZjAzLWM1ZWMtNDg0NC1iZGJjLWNkOGU2MjY1ZGJhZCJ9.,2023-08-15 11:31:31 UTC
0.05791043,0.05761654,0.0002938886,3,1,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTkxNTQsImp0aSI6ImU3NTU4ZDk0LTYzODItNDMzYy1iMzcxLTEwYTkwMjhhMThlOSJ9.,2023-08-15 11:34:57 UTC
0.0530701,0.05215422,0.0009158791,3,3,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTkxNTQsImp0aSI6ImU3NTU4ZDk0LTYzODItNDMzYy1iMzcxLTEwYTkwMjhhMThlOSJ9.,2023-08-15 11:35:02 UTC
0.06191272,0.06069706,0.001215666,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTkxNTQsImp0aSI6ImU3NTU4ZDk0LTYzODItNDMzYy1iMzcxLTEwYTkwMjhhMThlOSJ9.,2023-08-15 11:35:07 UTC
0.05364465,0.05184134,0.001803309,3,6,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTkxNTQsImp0aSI6ImU3NTU4ZDk0LTYzODItNDMzYy1iMzcxLTEwYTkwMjhhMThlOSJ9.,2023-08-15 11:35:12 UTC
0.05586127,0.05405796,0.001803309,3,6,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTkxNTQsImp0aSI6ImU3NTU4ZDk0LTYzODItNDMzYy1iMzcxLTEwYTkwMjhhMThlOSJ9.,2023-08-15 11:35:17 UTC
0.07129183,0.06861557,0.002676258,3,9,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTkxNTQsImp0aSI6ImU3NTU4ZDk0LTYzODItNDMzYy1iMzcxLTEwYTkwMjhhMThlOSJ9.,2023-08-15 11:35:22 UTC
0.05679459,0.05358282,0.003211772,4,11,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTkxNTQsImp0aSI6ImU3NTU4ZDk0LTYzODItNDMzYy1iMzcxLTEwYTkwMjhhMThlOSJ9.,2023-08-15 11:35:27 UTC
0.100258,0.09653532,0.003722719,5,13,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTkxNTQsImp0aSI6ImU3NTU4ZDk0LTYzODItNDMzYy1iMzcxLTEwYTkwMjhhMThlOSJ9.,2023-08-15 11:35:32 UTC
0.1056684,0.1016821,0.003986281,6,14,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTkxNTQsImp0aSI6ImU3NTU4ZDk0LTYzODItNDMzYy1iMzcxLTEwYTkwMjhhMThlOSJ9.,2023-08-15 11:35:37 UTC
0.1531453,0.14886,0.004285322,7,15,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTkxNTQsImp0aSI6ImU3NTU4ZDk0LTYzODItNDMzYy1iMzcxLTEwYTkwMjhhMThlOSJ9.,2023-08-15 11:35:42 UTC
0.1634992,0.1577249,0.005774347,9,20,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTkxNTQsImp0aSI6ImU3NTU4ZDk0LTYzODItNDMzYy1iMzcxLTEwYTkwMjhhMThlOSJ9.,2023-08-15 11:35:47 UTC
0.215176,0.2085245,0.006651475,12,23,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTkxNTQsImp0aSI6ImU3NTU4ZDk0LTYzODItNDMzYy1iMzcxLTEwYTkwMjhhMThlOSJ9.,2023-08-15 11:35:52 UTC
0.2722749,0.2650784,0.007196459,16,25,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTkxNTQsImp0aSI6ImU3NTU4ZDk0LTYzODItNDMzYy1iMzcxLTEwYTkwMjhhMThlOSJ9.,2023-08-15 11:35:57 UTC
0.4084149,0.3999609,0.008453963,21,29,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTkxNTQsImp0aSI6ImU3NTU4ZDk0LTYzODItNDMzYy1iMzcxLTEwYTkwMjhhMThlOSJ9.,2023-08-15 11:36:02 UTC
0.3933583,0.3827129,0.01064532,21,36,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTkxNTQsImp0aSI6ImU3NTU4ZDk0LTYzODItNDMzYy1iMzcxLTEwYTkwMjhhMThlOSJ9.,2023-08-15 11:36:07 UTC
0.395106,0.3829066,0.01219939,21,41,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTkxNTQsImp0aSI6ImU3NTU4ZDk0LTYzODItNDMzYy1iMzcxLTEwYTkwMjhhMThlOSJ9.,2023-08-15 11:36:12 UTC
0.4108895,0.3965101,0.01437942,21,48,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTkxNTQsImp0aSI6ImU3NTU4ZDk0LTYzODItNDMzYy1iMzcxLTEwYTkwMjhhMThlOSJ9.,2023-08-15 11:36:17 UTC
0.4284281,0.4115978,0.01683027,21,56,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIwOTkxNTQsImp0aSI6ImU3NTU4ZDk0LTYzODItNDMzYy1iMzcxLTEwYTkwMjhhMThlOSJ9.,2023-08-15 11:36:22 UTC
0.04872954,0.04872954,0.0,3,0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMDE1NTgsImp0aSI6IjE2NzhmZDNlLWNmZTgtNGY4OS1hZGUxLTg1N2I4ZDcxZjRlNiJ9.,2023-08-15 12:14:40 UTC
0.05851126,0.05819159,0.0003196729,3,1,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMDE1NTgsImp0aSI6IjE2NzhmZDNlLWNmZTgtNGY4OS1hZGUxLTg1N2I4ZDcxZjRlNiJ9.,2023-08-15 12:14:45 UTC
0.04337756,0.0427494,0.0006281665,3,2,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMDE1NTgsImp0aSI6IjE2NzhmZDNlLWNmZTgtNGY4OS1hZGUxLTg1N2I4ZDcxZjRlNiJ9.,2023-08-15 12:14:50 UTC
0.05791802,0.05697191,0.0009461031,3,3,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMDE1NTgsImp0aSI6IjE2NzhmZDNlLWNmZTgtNGY4OS1hZGUxLTg1N2I4ZDcxZjRlNiJ9.,2023-08-15 12:14:55 UTC
0.06297453,0.06171445,0.00126008,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMDE1NTgsImp0aSI6IjE2NzhmZDNlLWNmZTgtNGY4OS1hZGUxLTg1N2I4ZDcxZjRlNiJ9.,2023-08-15 12:15:00 UTC
0.05524703,0.05336316,0.001883873,3,6,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMDE1NTgsImp0aSI6IjE2NzhmZDNlLWNmZTgtNGY4OS1hZGUxLTg1N2I4ZDcxZjRlNiJ9.,2023-08-15 12:15:05 UTC
0.06925777,0.06677977,0.002478003,3,8,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMDE1NTgsImp0aSI6IjE2NzhmZDNlLWNmZTgtNGY4OS1hZGUxLTg1N2I4ZDcxZjRlNiJ9.,2023-08-15 12:15:10 UTC
0.07349218,0.07013535,0.00335683,4,11,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMDE1NTgsImp0aSI6IjE2NzhmZDNlLWNmZTgtNGY4OS1hZGUxLTg1N2I4ZDcxZjRlNiJ9.,2023-08-15 12:15:15 UTC
0.08939059,0.08573455,0.003656043,5,12,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMDE1NTgsImp0aSI6IjE2NzhmZDNlLWNmZTgtNGY4OS1hZGUxLTg1N2I4ZDcxZjRlNiJ9.,2023-08-15 12:15:20 UTC
0.09831277,0.09433784,0.003974929,6,13,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMDE1NTgsImp0aSI6IjE2NzhmZDNlLWNmZTgtNGY4OS1hZGUxLTg1N2I4ZDcxZjRlNiJ9.,2023-08-15 12:15:25 UTC
0.1516446,0.1467516,0.004893009,7,16,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMDE1NTgsImp0aSI6IjE2NzhmZDNlLWNmZTgtNGY4OS1hZGUxLTg1N2I4ZDcxZjRlNiJ9.,2023-08-15 12:15:30 UTC
0.1595773,0.1540615,0.005515751,9,18,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMDE1NTgsImp0aSI6IjE2NzhmZDNlLWNmZTgtNGY4OS1hZGUxLTg1N2I4ZDcxZjRlNiJ9.,2023-08-15 12:15:35 UTC
0.2050499,0.1992137,0.005836125,11,19,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMDE1NTgsImp0aSI6IjE2NzhmZDNlLWNmZTgtNGY4OS1hZGUxLTg1N2I4ZDcxZjRlNiJ9.,2023-08-15 12:15:40 UTC
0.2330641,0.227228,0.005836125,14,19,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMDE1NTgsImp0aSI6IjE2NzhmZDNlLWNmZTgtNGY4OS1hZGUxLTg1N2I4ZDcxZjRlNiJ9.,2023-08-15 12:15:45 UTC
0.3070594,0.2995193,0.007540145,18,25,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMDE1NTgsImp0aSI6IjE2NzhmZDNlLWNmZTgtNGY4OS1hZGUxLTg1N2I4ZDcxZjRlNiJ9.,2023-08-15 12:15:50 UTC
0.271134,0.2627245,0.008409525,18,28,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMDE1NTgsImp0aSI6IjE2NzhmZDNlLWNmZTgtNGY4OS1hZGUxLTg1N2I4ZDcxZjRlNiJ9.,2023-08-15 12:15:55 UTC
0.3880244,0.3793065,0.008717953,24,29,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMDE1NTgsImp0aSI6IjE2NzhmZDNlLWNmZTgtNGY4OS1hZGUxLTg1N2I4ZDcxZjRlNiJ9.,2023-08-15 12:16:00 UTC
0.4161843,0.4065217,0.009662537,24,32,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMDE1NTgsImp0aSI6IjE2NzhmZDNlLWNmZTgtNGY4OS1hZGUxLTg1N2I4ZDcxZjRlNiJ9.,2023-08-15 12:16:05 UTC
0.4241455,0.4129264,0.01121911,24,37,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMDE1NTgsImp0aSI6IjE2NzhmZDNlLWNmZTgtNGY4OS1hZGUxLTg1N2I4ZDcxZjRlNiJ9.,2023-08-15 12:16:10 UTC
0.4384836,0.4256697,0.01281391,24,42,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMDE1NTgsImp0aSI6IjE2NzhmZDNlLWNmZTgtNGY4OS1hZGUxLTg1N2I4ZDcxZjRlNiJ9.,2023-08-15 12:16:15 UTC
0.4350715,0.4210118,0.01405967,24,46,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMDE1NTgsImp0aSI6IjE2NzhmZDNlLWNmZTgtNGY4OS1hZGUxLTg1N2I4ZDcxZjRlNiJ9.,2023-08-15 12:16:20 UTC
0.4660535,0.4500798,0.01597373,24,52,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMDE1NTgsImp0aSI6IjE2NzhmZDNlLWNmZTgtNGY4OS1hZGUxLTg1N2I4ZDcxZjRlNiJ9.,2023-08-15 12:16:25 UTC
0.4404505,0.4225926,0.01785784,24,58,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMDE1NTgsImp0aSI6IjE2NzhmZDNlLWNmZTgtNGY4OS1hZGUxLTg1N2I4ZDcxZjRlNiJ9.,2023-08-15 12:16:30 UTC
0.648909,0.6291547,0.01975429,37,64,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMDE1NTgsImp0aSI6IjE2NzhmZDNlLWNmZTgtNGY4OS1hZGUxLTg1N2I4ZDcxZjRlNiJ9.,2023-08-15 12:16:35 UTC
0.6868287,0.6654767,0.02135195,37,69,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMDE1NTgsImp0aSI6IjE2NzhmZDNlLWNmZTgtNGY4OS1hZGUxLTg1N2I4ZDcxZjRlNiJ9.,2023-08-15 12:16:40 UTC
0.04010327,0.04010327,0.0,3,0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:07:34 UTC
0.06207517,0.06207517,0.0,3,0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:07:39 UTC
0.06265792,0.06172099,0.0009369312,3,3,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:07:44 UTC
0.0511346,0.0499021,0.001232505,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:07:49 UTC
0.05964927,0.05841676,0.001232505,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:07:54 UTC
0.05031307,0.04879205,0.00152102,3,5,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:07:59 UTC
0.05169503,0.05017401,0.00152102,3,5,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:08:04 UTC
0.06436717,0.06253561,0.001831562,3,6,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:08:09 UTC
0.06605989,0.06390845,0.002151441,3,7,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:08:14 UTC
0.04791856,0.04547023,0.002448327,3,8,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:08:19 UTC
0.05289123,0.05015798,0.002733244,3,9,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:08:24 UTC
0.05025011,0.04720908,0.003041022,3,10,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:08:29 UTC
0.06875206,0.06571104,0.003041022,4,10,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:08:34 UTC
0.09732234,0.09366988,0.003652461,5,12,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:08:39 UTC
0.1090094,0.1053569,0.003652461,6,12,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:08:44 UTC
0.1275564,0.1233025,0.004253934,7,14,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:08:49 UTC
0.1491408,0.1446155,0.004525304,8,15,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:08:54 UTC
0.1775659,0.1722241,0.005341836,10,18,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:08:59 UTC
0.2070896,0.20148,0.005609632,12,19,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:09:04 UTC
0.2550594,0.2483912,0.006668195,15,23,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:09:09 UTC
0.2707072,0.2634206,0.007286597,15,25,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:09:14 UTC
0.2806777,0.2719399,0.008737749,15,30,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:09:19 UTC
0.3319921,0.3223032,0.009688916,20,33,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:09:24 UTC
0.3457491,0.3352838,0.01046522,20,36,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:09:29 UTC
0.3505605,0.3392047,0.01135588,20,39,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:09:34 UTC
0.3558591,0.3445032,0.01135588,20,39,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:09:39 UTC
0.4068714,0.3955156,0.01135588,20,39,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:09:44 UTC
0.436297,0.4249412,0.01135588,20,39,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTE4OTksImp0aSI6ImE2YzA3ZGY1LWYyZjctNGQxMi04MjY4LTBmYjAxMDQyMjcxZCJ9.,2023-08-15 15:09:49 UTC
0.05435343,0.05435343,0.0,3,0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTIzODAsImp0aSI6ImJhYTI4NmRmLTU1YmItNGE3ZS05OTRhLTgwYmU5NzE2NDM2ZCJ9.,2023-08-15 15:14:56 UTC
0.06512236,0.06481295,0.0003094114,3,1,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTIzODAsImp0aSI6ImJhYTI4NmRmLTU1YmItNGE3ZS05OTRhLTgwYmU5NzE2NDM2ZCJ9.,2023-08-15 15:15:01 UTC
0.05141072,0.05079583,0.0006148939,3,2,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTIzODAsImp0aSI6ImJhYTI4NmRmLTU1YmItNGE3ZS05OTRhLTgwYmU5NzE2NDM2ZCJ9.,2023-08-15 15:15:07 UTC
0.06462624,0.06339697,0.001229274,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTIzODAsImp0aSI6ImJhYTI4NmRmLTU1YmItNGE3ZS05OTRhLTgwYmU5NzE2NDM2ZCJ9.,2023-08-15 15:15:12 UTC
0.05021987,0.0489906,0.001229274,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTIzODAsImp0aSI6ImJhYTI4NmRmLTU1YmItNGE3ZS05OTRhLTgwYmU5NzE2NDM2ZCJ9.,2023-08-15 15:15:17 UTC
0.05665747,0.05514988,0.00150759,3,5,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTIzODAsImp0aSI6ImJhYTI4NmRmLTU1YmItNGE3ZS05OTRhLTgwYmU5NzE2NDM2ZCJ9.,2023-08-15 15:15:22 UTC
0.05346878,0.0517067,0.001762077,3,6,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTIzODAsImp0aSI6ImJhYTI4NmRmLTU1YmItNGE3ZS05OTRhLTgwYmU5NzE2NDM2ZCJ9.,2023-08-15 15:15:27 UTC
0.04579066,0.04372699,0.002063674,3,7,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTIzODAsImp0aSI6ImJhYTI4NmRmLTU1YmItNGE3ZS05OTRhLTgwYmU5NzE2NDM2ZCJ9.,2023-08-15 15:15:32 UTC
0.08374746,0.08136761,0.002379853,4,8,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTIzODAsImp0aSI6ImJhYTI4NmRmLTU1YmItNGE3ZS05OTRhLTgwYmU5NzE2NDM2ZCJ9.,2023-08-15 15:15:37 UTC
0.09005176,0.08767191,0.002379853,5,8,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTIzODAsImp0aSI6ImJhYTI4NmRmLTU1YmItNGE3ZS05OTRhLTgwYmU5NzE2NDM2ZCJ9.,2023-08-15 15:15:42 UTC
0.1122022,0.1089745,0.003227742,6,11,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTIzODAsImp0aSI6ImJhYTI4NmRmLTU1YmItNGE3ZS05OTRhLTgwYmU5NzE2NDM2ZCJ9.,2023-08-15 15:15:47 UTC
0.1217765,0.118234,0.003542428,7,12,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTIzODAsImp0aSI6ImJhYTI4NmRmLTU1YmItNGE3ZS05OTRhLTgwYmU5NzE2NDM2ZCJ9.,2023-08-15 15:15:52 UTC
0.1459368,0.1415615,0.004375309,8,15,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTIzODAsImp0aSI6ImJhYTI4NmRmLTU1YmItNGE3ZS05OTRhLTgwYmU5NzE2NDM2ZCJ9.,2023-08-15 15:15:57 UTC
0.1744428,0.1694628,0.004979965,10,17,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTIzODAsImp0aSI6ImJhYTI4NmRmLTU1YmItNGE3ZS05OTRhLTgwYmU5NzE2NDM2ZCJ9.,2023-08-15 15:16:02 UTC
0.2199351,0.2144209,0.005514226,13,19,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTIzODAsImp0aSI6ImJhYTI4NmRmLTU1YmItNGE3ZS05OTRhLTgwYmU5NzE2NDM2ZCJ9.,2023-08-15 15:16:07 UTC
0.2843221,0.2782697,0.006052332,17,21,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTIzODAsImp0aSI6ImJhYTI4NmRmLTU1YmItNGE3ZS05OTRhLTgwYmU5NzE2NDM2ZCJ9.,2023-08-15 15:16:12 UTC
0.3124035,0.3051457,0.007257856,17,25,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTIzODAsImp0aSI6ImJhYTI4NmRmLTU1YmItNGE3ZS05OTRhLTgwYmU5NzE2NDM2ZCJ9.,2023-08-15 15:16:17 UTC
0.3046566,0.2962931,0.00836349,17,29,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTIzODAsImp0aSI6ImJhYTI4NmRmLTU1YmItNGE3ZS05OTRhLTgwYmU5NzE2NDM2ZCJ9.,2023-08-15 15:16:22 UTC
0.2951802,0.2848892,0.01029099,17,35,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTIzODAsImp0aSI6ImJhYTI4NmRmLTU1YmItNGE3ZS05OTRhLTgwYmU5NzE2NDM2ZCJ9.,2023-08-15 15:16:27 UTC
0.4083434,0.3971626,0.01118077,23,38,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTIzODAsImp0aSI6ImJhYTI4NmRmLTU1YmItNGE3ZS05OTRhLTgwYmU5NzE2NDM2ZCJ9.,2023-08-15 15:16:32 UTC
0.4213921,0.4074759,0.01391619,23,47,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTIzODAsImp0aSI6ImJhYTI4NmRmLTU1YmItNGE3ZS05OTRhLTgwYmU5NzE2NDM2ZCJ9.,2023-08-15 15:16:37 UTC
0.4051346,0.3900259,0.01510867,23,51,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIxMTIzODAsImp0aSI6ImJhYTI4NmRmLTU1YmItNGE3ZS05OTRhLTgwYmU5NzE2NDM2ZCJ9.,2023-08-15 15:16:42 UTC
